JobID,FRICTION,BHF,THICKNESS,INITIAL_STRESS,SATURATION,GROWTH_RATE,POWER,MAX_STRESS,AVE_STRESS,VAR_STRESS,AVE_DIST
job1451, 0.16666666666666666, 0.01, 2.5, 175, 288.75, 7.98, 0.84, 286.185791016, 63.4110344914, 3340.47782789, 7.63464546204
job1452, 0.16666666666666666, 0.12, 2.5, 175, 288.75, 7.98, 0.84, 283.136260986, 60.0771560228, 3167.20951475, 7.52145873176
job1453, 0.16666666666666666, 0.23, 2.5, 175, 288.75, 7.98, 0.84, 276.599243164, 59.6747903013, 3223.62839385, 7.42146449619
job1454, 0.16666666666666666, 0.34, 2.5, 175, 288.75, 7.98, 0.84, 280.687316895, 59.7722925794, 3270.03358306, 7.3327799903
job1455, 0.16666666666666666, 0.45, 2.5, 175, 288.75, 7.98, 0.84, 280.088104248, 59.7158204921, 3266.77995036, 7.25350210402
job1456, 0.16666666666666666, 0.56, 2.5, 175, 288.75, 7.98, 0.84, 280.668457031, 59.5794419789, 3214.94779165, 7.17772081163
job1457, 0.16666666666666666, 0.67, 2.5, 175, 288.75, 7.98, 0.84, 280.308410645, 59.6923437363, 3199.6288752, 7.10418955485
job1458, 0.16666666666666666, 0.78, 2.5, 175, 288.75, 7.98, 0.84, 278.656066895, 59.1819471133, 3157.16828969, 7.0320792728
job1459, 0.16666666666666666, 0.89, 2.5, 175, 288.75, 7.98, 0.84, 277.184783936, 58.8855226851, 3140.26251835, 6.96527036031
job1460, 0.16666666666666666, 1.0, 2.5, 175, 288.75, 7.98, 0.84, 277.203491211, 58.7548210144, 3112.40585204, 6.89134407043
job1461, 0.2, 0.01, 2.5, 175, 288.75, 7.98, 0.84, 280.349639893, 63.2908126563, 3284.40820599, 7.5792910258
job1462, 0.2, 0.12, 2.5, 175, 288.75, 7.98, 0.84, 281.584228516, 60.3239543477, 3243.20794252, 7.46231206258
job1463, 0.2, 0.23, 2.5, 175, 288.75, 7.98, 0.84, 279.193145752, 60.0184601572, 3192.79755367, 7.35191345215
job1464, 0.2, 0.34, 2.5, 175, 288.75, 7.98, 0.84, 277.768676758, 60.3181784853, 3165.97016056, 7.25670348273
job1465, 0.2, 0.45, 2.5, 175, 288.75, 7.98, 0.84, 276.156219482, 60.3180249321, 3127.55060423, 7.16586727566
job1466, 0.2, 0.56, 2.5, 175, 288.75, 7.98, 0.84, 276.850524902, 60.2341932511, 3079.2398547, 7.08510462443
job1467, 0.2, 0.67, 2.5, 175, 288.75, 7.98, 0.84, 276.873138428, 60.1410988629, 3066.92782031, 7.00481753879
job1468, 0.2, 0.78, 2.5, 175, 288.75, 7.98, 0.84, 277.386138916, 59.8205608356, 3046.93514479, 6.92290645176
job1469, 0.2, 0.89, 2.5, 175, 288.75, 7.98, 0.84, 276.945922852, 59.2720392334, 3010.96255271, 6.84068361918
job1470, 0.2, 1.0, 2.5, 175, 288.75, 7.98, 0.84, 277.517974854, 58.6720826101, 2990.58460727, 6.74638303121
job1471, 0.23333333333333334, 0.01, 2.5, 175, 288.75, 7.98, 0.84, 279.566162109, 63.3833816478, 3226.59250618, 7.52109209696
job1473, 0.23333333333333334, 0.23, 2.5, 175, 288.75, 7.98, 0.84, 276.566619873, 60.5146951605, 3122.45769326, 7.27340634664
job1474, 0.23333333333333334, 0.34, 2.5, 175, 288.75, 7.98, 0.84, 276.438232422, 60.4483038281, 3074.04575892, 7.17022175259
job1475, 0.23333333333333334, 0.45, 2.5, 175, 288.75, 7.98, 0.84, 276.669189453, 60.8051842088, 3018.98593262, 7.07309701708
job1476, 0.23333333333333334, 0.56, 2.5, 175, 288.75, 7.98, 0.84, 276.525115967, 60.6119230807, 2964.54460841, 6.98255623711
job1477, 0.23333333333333334, 0.67, 2.5, 175, 288.75, 7.98, 0.84, 277.19909668, 60.4449561298, 2926.80056443, 6.88678571913
job1478, 0.23333333333333334, 0.78, 2.5, 175, 288.75, 7.98, 0.84, 277.5206604, 60.0931905651, 2893.13871229, 6.78677792019
job1479, 0.23333333333333334, 0.89, 2.5, 175, 288.75, 7.98, 0.84, 288.602233887, 70.4030431098, 3744.85004863, 2.56118562486
job1480, 0.23333333333333334, 1.0, 2.5, 175, 288.75, 7.98, 0.84, 286.943511963, 70.3825986362, 3371.31441721, 2.27285257975
job1481, 0.26666666666666666, 0.01, 2.5, 175, 288.75, 7.98, 0.84, 279.107513428, 63.4354474786, 3071.87919218, 7.45088640849
job1482, 0.26666666666666666, 0.12, 2.5, 175, 288.75, 7.98, 0.84, 277.80581665, 60.5584284374, 3057.24138434, 7.31874381171
job1483, 0.26666666666666666, 0.23, 2.5, 175, 288.75, 7.98, 0.84, 278.321411133, 60.8486811118, 3013.01311881, 7.18615786235
job1484, 0.26666666666666666, 0.34, 2.5, 175, 288.75, 7.98, 0.84, 280.891998291, 60.4837933704, 2990.19749885, 7.07812923855
job1485, 0.26666666666666666, 0.45, 2.5, 175, 288.75, 7.98, 0.84, 279.518920898, 60.7271823444, 2893.5869385, 6.9684814877
job1486, 0.26666666666666666, 0.56, 2.5, 175, 288.75, 7.98, 0.84, 278.252655029, 60.5111755621, 2788.07973378, 6.84029981825
job1487, 0.26666666666666666, 0.67, 2.5, 175, 288.75, 7.98, 0.84, 288.531219482, 65.2392744836, 3447.04149346, 2.42673026191
job1488, 0.26666666666666666, 0.78, 2.5, 175, 288.75, 7.98, 0.84, 288.617462158, 67.7095957555, 3443.13192124, 2.26104439629
job1489, 0.26666666666666666, 0.89, 2.5, 175, 288.75, 7.98, 0.84, 285.56060791, 70.6186466897, 3209.77265173, 2.02787526449
job1490, 0.26666666666666666, 1.0, 2.5, 175, 288.75, 7.98, 0.84, 287.181976318, 71.0746998501, 3343.50052977, 1.8797217475
job1491, 0.3, 0.01, 2.5, 175, 288.75, 7.98, 0.84, 286.687225342, 63.9573560637, 2958.33984183, 7.37233585782
job1492, 0.3, 0.12, 2.5, 175, 288.75, 7.98, 0.84, 285.282684326, 60.5316309033, 3021.006264, 7.23342747158
job1493, 0.3, 0.23, 2.5, 175, 288.75, 7.98, 0.84, 285.788787842, 60.8180615012, 2930.13323273, 7.09213129679
job1494, 0.3, 0.34, 2.5, 175, 288.75, 7.98, 0.84, 279.427734375, 60.0204230258, 2721.61172005, 6.953028361
job1495, 0.3, 0.45, 2.5, 175, 288.75, 7.98, 0.84, 288.665405273, 60.5883285041, 2997.35698407, 2.38832939996
job1496, 0.3, 0.56, 2.5, 175, 288.75, 7.98, 0.84, 288.521179199, 62.5784487915, 3453.07530519, 2.18645434909
job1497, 0.3, 0.67, 2.5, 175, 288.75, 7.98, 0.84, 288.31048584, 72.9783559638, 3457.66898288, 2.02913708157
job1498, 0.3, 0.78, 2.5, 175, 288.75, 7.98, 0.84, 287.340423584, 73.8766941965, 3648.95954653, 1.85858917236
job1499, 0.3, 0.89, 2.5, 175, 288.75, 7.98, 0.84, 288.64932251, 78.7379243392, 3837.84395941, 1.72306230333
job1500, 0.3, 1.0, 2.5, 175, 288.75, 7.98, 0.84, 288.71105957, 76.021041829, 5327.58063534, 1.62087800768
job1501, 0.0, 0.01, 1.5, 175, 355, 7.98, 0.84, 353.044433594, 76.8725403577, 5233.55147131, 8.77360683017
job1502, 0.0, 0.12, 1.5, 175, 355, 7.98, 0.84, 353.077819824, 77.3668843806, 5277.21885211, 8.69754748874
job1503, 0.0, 0.23, 1.5, 175, 355, 7.98, 0.84, 348.656097412, 77.8036517382, 5371.2626677, 8.63748825921
job1504, 0.0, 0.34, 1.5, 175, 355, 7.98, 0.84, 352.247375488, 76.9549346817, 5282.8800809, 8.59184710185
job1505, 0.0, 0.45, 1.5, 175, 355, 7.98, 0.84, 347.85748291, 77.2712157536, 5377.14995491, 8.55631446838
job1506, 0.0, 0.56, 1.5, 175, 355, 7.98, 0.84, 347.64175415, 77.667265408, 5400.68702337, 8.52445284526
job1507, 0.0, 0.67, 1.5, 175, 355, 7.98, 0.84, 348.176849365, 77.6195299304, 5360.414086, 8.50147077772
job1508, 0.0, 0.78, 1.5, 175, 355, 7.98, 0.84, 348.04385376, 77.6730807567, 5335.56298258, 8.478436576
job1509, 0.0, 0.89, 1.5, 175, 355, 7.98, 0.84, 350.396362305, 77.9166454601, 5383.59474789, 8.45831913418
job1510, 0.0, 1.0, 1.5, 175, 355, 7.98, 0.84, 350.174499512, 77.9816582108, 5418.10826045, 8.44343206618
job1511, 0.03333333333333333, 0.01, 1.5, 175, 355, 7.98, 0.84, 352.719268799, 74.9654091227, 5049.46613792, 8.74279594421
job1512, 0.03333333333333333, 0.12, 1.5, 175, 355, 7.98, 0.84, 352.017364502, 75.1834955698, 5073.76798518, 8.66195890639
job1513, 0.03333333333333333, 0.23, 1.5, 175, 355, 7.98, 0.84, 353.378326416, 75.1130307949, 5087.71039048, 8.59818818834
job1514, 0.03333333333333333, 0.34, 1.5, 175, 355, 7.98, 0.84, 350.316375732, 74.4311790848, 5050.38383889, 8.54907353719
job1515, 0.03333333333333333, 0.45, 1.5, 175, 355, 7.98, 0.84, 351.5909729, 74.6719186866, 5138.31326051, 8.51014645894
job1516, 0.03333333333333333, 0.56, 1.5, 175, 355, 7.98, 0.84, 347.628143311, 74.4678544927, 5111.17304925, 8.47485966153
job1517, 0.03333333333333333, 0.67, 1.5, 175, 355, 7.98, 0.84, 335.455993652, 74.215179981, 5024.4931245, 8.44844648573
job1518, 0.03333333333333333, 0.78, 1.5, 175, 355, 7.98, 0.84, 332.598022461, 74.5952864742, 5078.20455899, 8.42260191176
job1519, 0.03333333333333333, 0.89, 1.5, 175, 355, 7.98, 0.84, 336.195800781, 74.5867578769, 5070.39923562, 8.39865091112
job1520, 0.03333333333333333, 1.0, 1.5, 175, 355, 7.98, 0.84, 330.915924072, 74.7026267695, 5075.6238614, 8.38052940369
job1521, 0.06666666666666667, 0.01, 1.5, 175, 355, 7.98, 0.84, 346.572174072, 69.9016119319, 5145.33841703, 8.70907465617
job1522, 0.06666666666666667, 0.12, 1.5, 175, 355, 7.98, 0.84, 347.354827881, 71.4758093321, 4586.83946846, 8.62189547221
job1523, 0.06666666666666667, 0.23, 1.5, 175, 355, 7.98, 0.84, 348.743652344, 71.0728693825, 4622.18870965, 8.55538834466
job1524, 0.06666666666666667, 0.34, 1.5, 175, 355, 7.98, 0.84, 325.417297363, 70.2898754334, 4581.03960791, 8.5014866723
job1525, 0.06666666666666667, 0.45, 1.5, 175, 355, 7.98, 0.84, 324.542938232, 70.2084361053, 4574.87427617, 8.46005778843
job1526, 0.06666666666666667, 0.56, 1.5, 175, 355, 7.98, 0.84, 324.686187744, 70.2373781514, 4638.88369991, 8.42126422458
job1527, 0.06666666666666667, 0.67, 1.5, 175, 355, 7.98, 0.84, 324.822753906, 70.8237714136, 4737.40055911, 8.39194954766
job1528, 0.06666666666666667, 0.78, 1.5, 175, 355, 7.98, 0.84, 324.955444336, 70.94605533, 4691.75185086, 8.36183717516
job1529, 0.06666666666666667, 0.89, 1.5, 175, 355, 7.98, 0.84, 325.060272217, 70.1684370136, 4537.05100935, 8.33435482449
job1530, 0.06666666666666667, 1.0, 1.5, 175, 355, 7.98, 0.84, 329.245239258, 69.9841076201, 4588.78034043, 8.31140306261
job1531, 0.1, 0.01, 1.5, 175, 355, 7.98, 0.84, 332.987335205, 67.7322884542, 4856.6551117, 8.67377662659
job1532, 0.1, 0.12, 1.5, 175, 355, 7.98, 0.84, 324.3828125, 66.8311160147, 4065.43277591, 8.58235719469
job1533, 0.1, 0.23, 1.5, 175, 355, 7.98, 0.84, 324.628387451, 66.9303365409, 4182.31425453, 8.51293585036
job1534, 0.1, 0.34, 1.5, 175, 355, 7.98, 0.84, 330.520996094, 66.8618461061, 4219.90192079, 8.45276345147
job1535, 0.1, 0.45, 1.5, 175, 355, 7.98, 0.84, 333.980438232, 66.9370786512, 4248.87981707, 8.40612581041
job1536, 0.1, 0.56, 1.5, 175, 355, 7.98, 0.84, 334.15536499, 65.858908267, 4050.18067175, 8.36254268222
job1537, 0.1, 0.67, 1.5, 175, 355, 7.98, 0.84, 334.30456543, 65.9601104397, 4142.11291287, 8.32854927911
job1538, 0.1, 0.78, 1.5, 175, 355, 7.98, 0.84, 334.457580566, 66.2137580729, 4246.97605527, 8.29421742757
job1539, 0.1, 0.89, 1.5, 175, 355, 7.98, 0.84, 334.636993408, 66.3633266735, 4315.82585676, 8.25888591343
job1540, 0.1, 1.0, 1.5, 175, 355, 7.98, 0.84, 340.80947876, 66.0874393928, 4417.36476342, 8.22786860996
job1541, 0.13333333333333333, 0.01, 1.5, 175, 355, 7.98, 0.84, 332.722595215, 66.3602678341, 4710.68147094, 8.63473976983
job1542, 0.13333333333333333, 0.12, 1.5, 175, 355, 7.98, 0.84, 333.750976562, 64.6567980397, 3865.69269259, 8.53687180413
job1543, 0.13333333333333333, 0.23, 1.5, 175, 355, 7.98, 0.84, 334.007080078, 64.0058833909, 3667.97627089, 8.46335792542
job1544, 0.13333333333333333, 0.34, 1.5, 175, 355, 7.98, 0.84, 334.227722168, 63.7409228641, 3716.09287517, 8.39775763618
job1545, 0.13333333333333333, 0.45, 1.5, 175, 355, 7.98, 0.84, 340.517700195, 63.8399740362, 3836.88851737, 8.34497303433
job1546, 0.13333333333333333, 0.56, 1.5, 175, 355, 7.98, 0.84, 340.66784668, 63.6426616633, 3946.08855421, 8.29445139567
job1547, 0.13333333333333333, 0.67, 1.5, 175, 355, 7.98, 0.84, 340.819000244, 63.6297846496, 3997.74892247, 8.25286102295
job1548, 0.13333333333333333, 0.78, 1.5, 175, 355, 7.98, 0.84, 340.971038818, 63.9961007226, 4037.83401591, 8.21429083082
job1549, 0.13333333333333333, 0.89, 1.5, 175, 355, 7.98, 0.84, 341.109588623, 64.4067967516, 4105.5562714, 8.17473199632
job1550, 0.13333333333333333, 1.0, 1.5, 175, 355, 7.98, 0.84, 342.541320801, 64.1515422839, 4316.50004305, 8.1417450375
job1551, 0.16666666666666666, 0.01, 1.5, 175, 355, 7.98, 0.84, 333.579284668, 64.1477592713, 4185.18322691, 8.59155464172
job1552, 0.16666666666666666, 0.12, 1.5, 175, 355, 7.98, 0.84, 339.869628906, 62.3056804293, 3520.63880411, 8.48718473646
job1553, 0.16666666666666666, 0.23, 1.5, 175, 355, 7.98, 0.84, 340.408874512, 62.5161662942, 3665.60818203, 8.40945349799
job1554, 0.16666666666666666, 0.34, 1.5, 175, 355, 7.98, 0.84, 340.501373291, 62.4706192833, 3768.19523864, 8.33596335517
job1555, 0.16666666666666666, 0.45, 1.5, 175, 355, 7.98, 0.84, 340.598144531, 62.4305303365, 3819.47916815, 8.27693663703
job1556, 0.16666666666666666, 0.56, 1.5, 175, 355, 7.98, 0.84, 343.825378418, 62.6658091474, 3993.58548413, 8.22354528639
job1557, 0.16666666666666666, 0.67, 1.5, 175, 355, 7.98, 0.84, 346.117706299, 62.326355052, 4086.22685584, 8.1782023112
job1558, 0.16666666666666666, 0.78, 1.5, 175, 355, 7.98, 0.84, 346.11529541, 62.6567787242, 4210.63895319, 8.13516150581
job1559, 0.16666666666666666, 0.89, 1.5, 175, 355, 7.98, 0.84, 346.196105957, 62.8407000583, 4255.48357943, 8.09141837226
job1560, 0.16666666666666666, 1.0, 1.5, 175, 355, 7.98, 0.84, 347.001190186, 61.7735013694, 4182.86994922, 8.05128415426
job1561, 0.2, 0.01, 1.5, 175, 355, 7.98, 0.84, 339.716339111, 63.0963871052, 4212.36780688, 8.54756291707
job1562, 0.2, 0.12, 1.5, 175, 355, 7.98, 0.84, 343.281433105, 61.7160841376, 3628.64310043, 8.43847126431
job1563, 0.2, 0.23, 1.5, 175, 355, 7.98, 0.84, 343.521179199, 61.0178476015, 3663.88885065, 8.35128148397
job1564, 0.2, 0.34, 1.5, 175, 355, 7.98, 0.84, 343.671081543, 61.1574890518, 3793.13769953, 8.27641190423
job1565, 0.2, 0.45, 1.5, 175, 355, 7.98, 0.84, 345.820922852, 61.0624885494, 3926.1741019, 8.21405092875
job1566, 0.2, 0.56, 1.5, 175, 355, 7.98, 0.84, 345.907287598, 61.3066844442, 4049.66264554, 8.15707121955
job1567, 0.2, 0.67, 1.5, 175, 355, 7.98, 0.84, 347.230895996, 61.0475154722, 4165.66374783, 8.10573599074
job1568, 0.2, 0.78, 1.5, 175, 355, 7.98, 0.84, 346.890960693, 60.4299740745, 4112.41470959, 8.06034766303
job1569, 0.2, 0.89, 1.5, 175, 355, 7.98, 0.84, 347.119598389, 60.2708215091, 4116.99404475, 8.01133113437
job1570, 0.2, 1.0, 1.5, 175, 355, 7.98, 0.84, 348.136199951, 60.1280158065, 4251.6294664, 7.96484671699
job1571, 0.23333333333333334, 0.01, 1.5, 175, 355, 7.98, 0.84, 339.72833252, 62.4675846007, 4208.05531684, 8.50817468431
job1572, 0.23333333333333334, 0.12, 1.5, 175, 355, 7.98, 0.84, 343.445983887, 61.344304605, 3689.67618669, 8.39157019721
job1573, 0.23333333333333334, 0.23, 1.5, 175, 355, 7.98, 0.84, 343.787017822, 60.3548874128, 3746.5402631, 8.303375668
job1574, 0.23333333333333334, 0.34, 1.5, 175, 355, 7.98, 0.84, 343.996398926, 60.7486918005, 3914.53862592, 8.2201461792
job1575, 0.23333333333333334, 0.45, 1.5, 175, 355, 7.98, 0.84, 343.761474609, 60.1270946538, 3958.3368036, 8.15589671665
job1576, 0.23333333333333334, 0.56, 1.5, 175, 355, 7.98, 0.84, 345.738891602, 60.3356744745, 4114.95615286, 8.09455850389
job1577, 0.23333333333333334, 0.67, 1.5, 175, 355, 7.98, 0.84, 345.506835938, 58.3268800449, 3933.23872649, 8.03709411621
job1578, 0.23333333333333334, 0.78, 1.5, 175, 355, 7.98, 0.84, 345.780395508, 58.6259064938, 4102.17680125, 7.98365550571
job1579, 0.23333333333333334, 0.89, 1.5, 175, 355, 7.98, 0.84, 346.847106934, 58.7776640701, 4260.0153696, 7.92845386929
job1580, 0.23333333333333334, 1.0, 1.5, 175, 355, 7.98, 0.84, 347.361419678, 58.8958740882, 4400.54709276, 7.87281756931
job1581, 0.26666666666666666, 0.01, 1.5, 175, 355, 7.98, 0.84, 334.812072754, 61.5613516986, 3982.77158648, 8.47034687466
job1582, 0.26666666666666666, 0.12, 1.5, 175, 355, 7.98, 0.84, 341.467437744, 60.4699431995, 3601.05863425, 8.35245365567
job1583, 0.26666666666666666, 0.23, 1.5, 175, 355, 7.98, 0.84, 344.07522583, 60.2962862574, 3776.98597522, 8.25554211934
job1584, 0.26666666666666666, 0.34, 1.5, 175, 355, 7.98, 0.84, 344.238830566, 59.8872890346, 3902.9589497, 8.16886668735
job1585, 0.26666666666666666, 0.45, 1.5, 175, 355, 7.98, 0.84, 344.055053711, 58.0297301094, 3758.98091687, 8.0993715922
job1586, 0.26666666666666666, 0.56, 1.5, 175, 355, 7.98, 0.84, 344.046539307, 57.9271648422, 3875.50849897, 8.03094588386
job1587, 0.26666666666666666, 0.67, 1.5, 175, 355, 7.98, 0.84, 344.006164551, 56.9204444826, 3916.62728762, 7.96377033657
job1588, 0.26666666666666666, 0.78, 1.5, 175, 355, 7.98, 0.84, 344.272216797, 57.3870236327, 4145.2429762, 7.90188471476
job1589, 0.26666666666666666, 0.89, 1.5, 175, 355, 7.98, 0.84, 344.389923096, 57.9203460461, 4366.03224187, 7.8410627577
job1590, 0.26666666666666666, 1.0, 1.5, 175, 355, 7.98, 0.84, 345.548217773, 57.9895732788, 4400.83972296, 7.77875306871
job1591, 0.3, 0.01, 1.5, 175, 355, 7.98, 0.84, 330.49786377, 60.6131002754, 3769.00502256, 8.43422677782
job1592, 0.3, 0.12, 1.5, 175, 355, 7.98, 0.84, 341.180297852, 60.5750531666, 3581.83487247, 8.31082450019
job1593, 0.3, 0.23, 1.5, 175, 355, 7.98, 0.84, 341.550689697, 59.4552489131, 3709.40964981, 8.20772022671
job1594, 0.3, 0.34, 1.5, 175, 355, 7.98, 0.84, 341.867370605, 58.3703742662, 3561.46178736, 8.11499743991
job1595, 0.3, 0.45, 1.5, 175, 355, 7.98, 0.84, 342.181732178, 57.1046224222, 3658.09111951, 8.03746668498
job1596, 0.3, 0.56, 1.5, 175, 355, 7.98, 0.84, 342.46307373, 56.3474189261, 3732.78355271, 7.9602332645
job1597, 0.3, 0.67, 1.5, 175, 355, 7.98, 0.84, 342.809509277, 56.2092513391, 3911.54859247, 7.88548236423
job1598, 0.3, 0.78, 1.5, 175, 355, 7.98, 0.84, 339.801147461, 56.852102313, 4108.88343077, 7.81480026245
job1599, 0.3, 0.89, 1.5, 175, 355, 7.98, 0.84, 321.480804443, 56.558580418, 4072.86570841, 7.74160342746
job1600, 0.3, 1.0, 1.5, 175, 355, 7.98, 0.84, 335.966125488, 56.1739492794, 4116.60739207, 7.66271188524
job1601, 0.0, 0.01, 2.0, 175, 355, 7.98, 0.84, 317.281494141, 76.5227712655, 4281.30373477, 8.3464149899
job1602, 0.0, 0.12, 2.0, 175, 355, 7.98, 0.84, 318.298736572, 76.5902710968, 4308.67312297, 8.27571911282
job1603, 0.0, 0.23, 2.0, 175, 355, 7.98, 0.84, 323.59677124, 76.1364020908, 4318.20323204, 8.21745109558
job1604, 0.0, 0.34, 2.0, 175, 355, 7.98, 0.84, 323.694030762, 76.3304902351, 4369.17276575, 8.16686545478
job1605, 0.0, 0.45, 2.0, 175, 355, 7.98, 0.84, 323.773651123, 76.3630083168, 4423.25287298, 8.11208894518
job1606, 0.0, 0.56, 2.0, 175, 355, 7.98, 0.84, 328.966064453, 75.9060585916, 4365.12632078, 8.07183689541
job1607, 0.0, 0.67, 2.0, 175, 355, 7.98, 0.84, 331.422485352, 76.0482307088, 4346.10463805, 8.03486654494
job1608, 0.0, 0.78, 2.0, 175, 355, 7.98, 0.84, 332.618774414, 76.0489746487, 4339.87778198, 7.99889712863
job1609, 0.0, 0.89, 2.0, 175, 355, 7.98, 0.84, 332.669067383, 75.8051823282, 4386.59144777, 7.97085486518
job1610, 0.0, 1.0, 2.0, 175, 355, 7.98, 0.84, 332.719787598, 75.5748828715, 4389.9971527, 7.9439163208
job1611, 0.03333333333333333, 0.01, 2.0, 175, 355, 7.98, 0.84, 351.242492676, 74.242405307, 5623.1486794, 8.31949149238
job1612, 0.03333333333333333, 0.12, 2.0, 175, 355, 7.98, 0.84, 332.556365967, 73.328194316, 4148.8978133, 8.24271202087
job1613, 0.03333333333333333, 0.23, 2.0, 175, 355, 7.98, 0.84, 332.596374512, 72.8816137445, 4123.89900693, 8.17927254571
job1614, 0.03333333333333333, 0.34, 2.0, 175, 355, 7.98, 0.84, 332.712005615, 72.925761373, 4134.03527624, 8.12638219198
job1615, 0.03333333333333333, 0.45, 2.0, 175, 355, 7.98, 0.84, 332.823150635, 72.8083585012, 4161.83658359, 8.06955125597
job1616, 0.03333333333333333, 0.56, 2.0, 175, 355, 7.98, 0.84, 332.915893555, 72.8284607172, 4216.76571992, 8.02435260349
job1617, 0.03333333333333333, 0.67, 2.0, 175, 355, 7.98, 0.84, 332.998413086, 72.8214470935, 4169.83864258, 7.98506100972
job1618, 0.03333333333333333, 0.78, 2.0, 175, 355, 7.98, 0.84, 333.09954834, 72.6939044559, 4152.88720628, 7.94680002001
job1619, 0.03333333333333333, 0.89, 2.0, 175, 355, 7.98, 0.84, 333.180084229, 72.1360214955, 4219.35555485, 7.91586621602
job1620, 0.03333333333333333, 1.0, 2.0, 175, 355, 7.98, 0.84, 333.263580322, 72.3363379711, 4282.45253785, 7.88613277011
job1621, 0.06666666666666667, 0.01, 2.0, 175, 355, 7.98, 0.84, 352.316131592, 72.8841435462, 5596.27537748, 8.28428226047
job1622, 0.06666666666666667, 0.12, 2.0, 175, 355, 7.98, 0.84, 332.944580078, 70.5350526544, 4024.97686812, 8.20360077752
job1623, 0.06666666666666667, 0.23, 2.0, 175, 355, 7.98, 0.84, 332.994659424, 70.1293980396, 4005.93852774, 8.13481288486
job1624, 0.06666666666666667, 0.34, 2.0, 175, 355, 7.98, 0.84, 336.162384033, 70.2137861788, 4051.20231661, 8.08013767666
job1625, 0.06666666666666667, 0.45, 2.0, 175, 355, 7.98, 0.84, 339.889892578, 70.6436828572, 4119.50816756, 8.02361954583
job1626, 0.06666666666666667, 0.56, 2.0, 175, 355, 7.98, 0.84, 339.500518799, 70.4652735382, 4107.36706486, 7.97405200534
job1627, 0.06666666666666667, 0.67, 2.0, 175, 355, 7.98, 0.84, 339.035308838, 70.6854681456, 4138.78850756, 7.9314526452
job1628, 0.06666666666666667, 0.78, 2.0, 175, 355, 7.98, 0.84, 341.259979248, 70.7816035256, 4140.11595444, 7.88930723402
job1629, 0.06666666666666667, 0.89, 2.0, 175, 355, 7.98, 0.84, 342.706451416, 70.2326359734, 4173.8533332, 7.8529908922
job1630, 0.06666666666666667, 1.0, 2.0, 175, 355, 7.98, 0.84, 342.844543457, 70.1828511015, 4170.72949466, 7.81901338365
job1631, 0.1, 0.01, 2.0, 175, 355, 7.98, 0.84, 339.516967773, 72.0175922099, 5335.85545888, 8.24400605096
job1632, 0.1, 0.12, 2.0, 175, 355, 7.98, 0.84, 345.526306152, 71.9548171893, 5324.33828392, 8.1592119005
job1633, 0.1, 0.23, 2.0, 175, 355, 7.98, 0.84, 339.55859375, 68.8148535413, 3886.78218595, 8.08592563205
job1634, 0.1, 0.34, 2.0, 175, 355, 7.98, 0.84, 335.864898682, 68.5667302176, 3910.39279116, 8.02813657125
job1635, 0.1, 0.45, 2.0, 175, 355, 7.98, 0.84, 344.460723877, 68.7910218745, 3996.35049678, 7.96725357903
job1636, 0.1, 0.56, 2.0, 175, 355, 7.98, 0.84, 345.285369873, 68.5172160214, 4043.00690433, 7.91271358066
job1637, 0.1, 0.67, 2.0, 175, 355, 7.98, 0.84, 333.950439453, 68.5908252917, 4085.01305401, 7.86359511481
job1638, 0.1, 0.78, 2.0, 175, 355, 7.98, 0.84, 336.336181641, 68.9145002715, 4174.38224104, 7.81773291694
job1639, 0.1, 0.89, 2.0, 175, 355, 7.98, 0.84, 340.224090576, 68.6278850013, 4221.93497807, 7.77622879876
job1640, 0.1, 1.0, 2.0, 175, 355, 7.98, 0.84, 343.720123291, 68.283305236, 4258.23094853, 7.7359975179
job1641, 0.13333333333333333, 0.01, 2.0, 175, 355, 7.98, 0.84, 339.9090271, 71.1126579794, 5111.65204719, 8.19549073113
job1642, 0.13333333333333333, 0.12, 2.0, 175, 355, 7.98, 0.84, 335.922119141, 70.4611834174, 5098.90138594, 8.10532421536
job1643, 0.13333333333333333, 0.23, 2.0, 175, 355, 7.98, 0.84, 342.462249756, 67.1222062031, 3895.16708203, 8.02832497491
job1644, 0.13333333333333333, 0.34, 2.0, 175, 355, 7.98, 0.84, 345.949493408, 66.8863766155, 3943.78271173, 7.96229383681
job1645, 0.13333333333333333, 0.45, 2.0, 175, 355, 7.98, 0.84, 345.504821777, 66.8399853744, 4008.79343788, 7.89625549316
job1646, 0.13333333333333333, 0.56, 2.0, 175, 355, 7.98, 0.84, 344.843231201, 66.6726195739, 4028.47669263, 7.83990414937
job1647, 0.13333333333333333, 0.67, 2.0, 175, 355, 7.98, 0.84, 344.173248291, 66.7076661474, 4128.52543816, 7.78980806139
job1648, 0.13333333333333333, 0.78, 2.0, 175, 355, 7.98, 0.84, 343.357421875, 67.1562680967, 4243.52770325, 7.74270651076
job1649, 0.13333333333333333, 0.89, 2.0, 175, 355, 7.98, 0.84, 342.917785645, 67.1145670737, 4336.83225534, 7.69818221198
job1650, 0.13333333333333333, 1.0, 2.0, 175, 355, 7.98, 0.84, 345.819732666, 66.5508773607, 4396.71489569, 7.65723737081
job1651, 0.16666666666666666, 0.01, 2.0, 175, 355, 7.98, 0.84, 345.516876221, 70.3270014411, 4958.92552376, 8.14513821072
